SubjID,Landmark,OX,OY,OZ,MX,MY,MZ
Z4323,Ch,-40.1318,8.12859,47.7506,-40.31722751,8.854002966,47.47225109
Z4323,Prn,-19.1309,45.6559,77.6491,-19.1309,45.6559,77.6491
A0288,Ft,-41.6941,102.317,-28.0706,-39.58930702,101.9366467,-27.65110704
A0288,Ex,-20.2404,85.8012,9.08332,-19.98457014,85.92355281,8.427086258
A0288,En,8.69584,82.2407,17.4051,9.454838004,80.14697075,18.41875796
A0288,Al,5.13108,42.6345,18.0381,5.085247755,44.14257779,18.62530821
A0288,Sbal,11.0634,39.9208,24.5519,11.14066731,40.33038681,24.71082706
A0288,Ch,-5.07412,23.1752,11.1526,-5.555339432,22.85759091,9.348720921
A0288,Prn,19.5795,48.4208,45.5913,19.5795,48.4208,45.5913
B2586,Ft,-33.0022,27.675,74.2357,-33.1115466,27.83609593,74.2603318
B2586,Ex,-15.9432,3.98054,103.153,-15.67646898,5.435982764,101.3005736
B2586,En,12.5327,2.84806,109.414,10.85298448,3.045935551,109.9971134
B2586,Al,11.0517,-36.2716,110.532,10.64869339,-34.8154956,111.0243156
B2586,Sbal,17.4233,-38.8182,115.812,17.52424395,-39.43734188,116.7744705
B2586,Ch,3.77295,-61.7535,103.772,2.476898305,-60.80186149,103.8561651
B2586,Prn,30.014,-30.1234,137.936,30.014,-30.1234,137.936
C8772,Ft,-49.5554,27.7421,56.673,-48.3630516,30.01404672,57.98283618
C8772,Ex,-38.7795,7.67665,66.615,-38.38489884,5.892569845,66.73491774
C8772,En,-5.62539,7.5404,78.3917,-4.530697505,8.524800276,78.23605651
C8772,Al,-8.67874,-25.9293,84.7393,-7.849076258,-24.89078454,84.25445251
C8772,Sbal,-3.78015,-32.162,91.7199,-3.088766516,-31.03657305,93.90922215
C8772,Ch,-17.1583,-55.1376,74.5203,-16.73863238,-55.87529476,74.51447653
C8772,Prn,5.95733,-23.7938,110.85,5.95733,-23.7938,110.85
D3023,Ft,-38.4105,77.4217,33.8383,-38.56069325,77.34232675,35.00614874
D3023,Ex,-25.3361,54.9176,48.8284,-24.63814242,53.7582044,49.41485876
D3023,En,5.47733,53.9385,57.1792,5.004920628,53.64790454,59.03251995
D3023,Al,7.02932,11.2499,61.7134,5.990985196,11.27504346,60.4739584
D3023,Sbal,12.5799,11.3163,69.2404,12.64420816,11.12191867,67.34841001
D3023,Ch,-4.79295,-9.64987,56.6947,-6.161912899,-7.987573426,57.2852427
D3023,Prn,22.698,18.8584,87.1691,22.698,18.8584,87.1691
A6046,Ft,-62.0652,26.5492,49.2144,-62.11441393,26.74272225,48.73132035
A6046,Ex,-54.0491,8.45663,59.3125,-53.85330547,8.65947233,60.77984693
A6046,En,-20.8508,7.60601,67.7802,-22.19694906,8.892967052,67.0863502
A6046,Al,-22.372,-30.6053,75.3115,-23.23796005,-32.87164394,76.1461408
A6046,Sbal,-18.9179,-34.782,81.2071,-19.06514018,-35.18273097,80.54732265
A6046,Ch,-29.5803,-55.4384,70.9903,-30.54149597,-54.34127857,69.57735388
A6046,Prn,-5.59837,-31.6381,104.516,-5.59837,-31.6381,104.516
B3289,Ft,-60.7308,49.3599,34.051,-62.01784935,48.89653511,33.75303397
B3289,Ex,-43.6864,25.5839,56.1535,-44.3132293,27.37218511,55.58543086
B3289,En,-12.9577,21.9611,62.9017,-12.49698982,23.73456822,64.02920446
B3289,Al,-7.35033,-21.12,65.5165,-7.029597193,-21.04111769,65.5420161
B3289,Sbal,-2.72733,-19.3263,67.7876,-1.926761377,-19.29498461,70.37777672
B3289,Ch,-16.2961,-44.3197,59.1713,-18.40357649,-43.72573196,58.44859721
B3289,Prn,6.55973,-6.82714,85.1568,6.55973,-6.82714,85.1568
C8594,Ft,-58.2177,68.9367,-16.5878,-58.12464945,68.57891899,-17.20551911
C8594,Ex,-43.4034,43.4773,-2.99492,-42.42854286,43.60054587,-1.885696437
C8594,En,-12.0308,41.8943,2.41064,-11.58737853,41.24763721,3.617510588
C8594,Al,-12.2571,4.32237,3.43286,-11.10705731,3.25464492,3.16535445
C8594,Sbal,-7.36415,5.68776,11.0779,-8.616861656,5.574496423,11.27457321
C8594,Ch,-23.0894,-19.0869,-2.08407,-21.86248487,-20.6869081,-2.407347312
C8594,Prn,3.54242,12.7568,28.7217,3.54242,12.7568,28.7217
D9964,Ft,-53.2119,6.13187,108.859,-53.70504753,7.243010489,108.1633997
D9964,Ex,-38.9826,-23.2535,129.231,-40.58454211,-23.15073846,128.8712106
D9964,En,-6.26247,-24.3857,140.141,-7.168100459,-24.44067065,142.4497198
D9964,Al,-10.1389,-57.1334,144.622,-11.19869934,-56.56107024,146.4600441
D9964,Sbal,-0.916204,-63.3752,148.826,-1.175939944,-62.18305007,149.8794095
D9964,Ch,-13.0707,-88.9597,138.614,-12.95508483,-87.72882446,138.954768
D9964,Prn,11.0175,-55.767,162.634,11.0175,-55.767,162.634
E4019,Ft,-71.8864,6.96419,-44.9788,-73.76091104,6.740694733,-45.40831211
E4019,Ex,-54.1375,-12.4405,-21.2282,-54.9557171,-12.12452427,-22.95116665
E4019,En,-28.6527,-17.1528,-18.2406,-27.96918049,-16.16254435,-17.46759147
E4019,Al,-30.8494,-55.309,-9.20927,-30.11767212,-55.04851389,-9.391495931
E4019,Sbal,-23.1173,-59.3594,-1.44605,-23.21329355,-61.56398772,-3.098209779
E4019,Ch,-35.2746,-80.7523,-11.8186,-34.25126118,-81.22280065,-12.15305955
E4019,Prn,-14.7217,-50.7432,16.3584,-14.7217,-50.7432,16.3584
F5410,Ft,-57.1008,48.3088,-0.310978,-55.96331053,48.0611391,1.208117253
F5410,Ex,-43.0424,23.5687,15.5988,-44.1152058,25.4419152,14.75370453
F5410,En,-13.7234,20.9494,27.3614,-14.48168746,20.96264487,27.4866883
F5410,Al,-16.0274,-13.5979,33.7668,-15.690335,-13.95427225,32.88671057
F5410,Sbal,-8.37437,-19.2215,39.8889,-7.502268455,-19.7865943,39.49741576
F5410,Ch,-23.3729,-37.7885,23.6144,-22.7289155,-36.28687915,23.78117138
F5410,Prn,0.47296,-9.72946,58.6875,0.47296,-9.72946,58.6875
G0305,Ft,-58.7751,45.029,-23.956,-58.70899657,46.72446049,-23.38606464
G0305,Ex,-47.1598,26.236,-8.92648,-48.32844989,25.35575631,-8.593637355
G0305,En,-15.0139,25.8725,0.916521,-13.67152576,26.65142897,1.962288439
G0305,Al,-19.4672,-3.39929,6.74276,-18.69562734,-2.237070812,5.034322884
G0305,Sbal,-15.8507,-9.62903,13.3655,-15.13091005,-8.565036307,10.59728207
G0305,Ch,-30.4523,-32.0952,-1.57937,-29.63510635,-31.41790501,-1.393509059
G0305,Prn,-3.97502,-3.45887,32.8701,-3.97502,-3.45887,32.8701
H4021,Ft,-62.764,-23.6814,104.637,-64.72006608,-22.44593461,104.2460796
H4021,Ex,-46.2304,-38.6681,125.479,-45.72854163,-38.29808718,126.3789279
H4021,En,-18.0357,-41.5529,130.85,-19.06758848,-40.15003428,131.1230759
H4021,Al,-19.188,-76.9316,135.356,-17.67487331,-77.26734646,134.6911648
H4021,Sbal,-12.8856,-83.561,141.895,-13.35153194,-82.43865671,143.2505311
H4021,Ch,-30.3983,-106.969,125.768,-29.29463597,-105.9460633,124.9206274
H4021,Prn,-2.83499,-77.1907,162.746,-2.83499,-77.1907,162.746
I6077,Ft,-42.6013,-9.59362,57.4005,-43.92420126,-9.346450895,58.21260539
I6077,Ex,-25.9179,-25.7101,74.5837,-26.43250619,-25.47710622,75.03072187
I6077,En,-0.113539,-29.4498,77.91,-0.16698606,-28.4904153,78.51036297
I6077,Al,1.87939,-64.9486,79.8704,0.282188545,-65.02040229,80.2021303
I6077,Sbal,8.17867,-66.9907,88.4271,7.486101161,-66.3216065,87.29963774
I6077,Ch,-7.29767,-87.3334,71.357,-6.822768866,-87.84331582,69.69213993
I6077,Prn,17.4949,-61.0022,105.395,17.4949,-61.0022,105.395
J0467,Ft,-22.461,15.8302,-6.60775,-22.8062309,16.89845883,-5.319534911
J0467,Ex,-10.3388,-18.7826,11.6012,-11.3924044,-16.70910029,13.1131879
J0467,En,19.8855,-23.5524,25.152,20.52039086,-23.222027,24.12125645
J0467,Al,20.306,-60.7831,20.9992,20.55245698,-62.94256811,19.70313797
J0467,Sbal,26.2038,-65.5553,25.1007,28.01123214,-64.33900586,25.02321206
J0467,Ch,10.4979,-84.9927,10.0932,10.89636197,-85.43114927,10.95441793
J0467,Prn,39.0722,-57.0579,43.4076,39.0722,-57.0579,43.4076
K3649,Ft,-62.5489,107.643,-15.7803,-60.96076858,109.2458343,-16.09718965
K3649,Ex,-40.968,88.2295,7.9268,-41.39161153,89.94149341,8.206460344
K3649,En,-11.9018,87.1736,15.4732,-10.58771871,89.05514909,15.26057802
K3649,Al,-10.6118,51.6184,19.2399,-11.23113312,50.88495339,19.48379633
K3649,Sbal,-3.91268,50.2544,27.449,-4.869391784,50.61241956,28.5685617
K3649,Ch,-20.5488,28.2557,11.4763,-21.23531162,27.0305984,9.548907528
K3649,Prn,8.02789,56.0507,44.9375,8.02789,56.0507,44.9375
L6051,Ft,-63.08,-10.324,92.8833,-63.01323821,-9.52722585,91.07122481
L6051,Ex,-47.5178,-35.9858,111.511,-47.98093567,-37.85621058,110.7785294
L6051,En,-17.2577,-36.7236,123.696,-17.57692092,-36.04371685,124.2821971
L6051,Al,-18.3899,-67.9609,130.734,-17.78476048,-67.73508085,129.0658224
L6051,Sbal,-12.934,-74.3869,136.028,-12.24163832,-74.26098069,136.8558288
L6051,Ch,-24.7217,-99.0431,119.499,-24.45034206,-97.97176419,119.4451022
L6051,Prn,-3.02486,-68.7235,155.959,-3.02486,-68.7235,155.959
M5927,Ft,-70.7329,61.5947,-44.3048,-71.65005778,61.37319152,-43.82650509
M5927,Ex,-48.2365,38.9319,-15.7481,-50.11789146,39.56536934,-17.85483992
M5927,En,-17.1246,37.3374,-6.97437,-18.2391602,35.63934717,-8.169573211
M5927,Al,-16.6857,-1.35307,-1.79976,-16.04971632,-1.249720749,-2.5104668
M5927,Sbal,-12.5158,-4.19238,6.57839,-13.2378172,-3.907622053,8.082332227
M5927,Ch,-26.0787,-26.5832,-5.97316,-24.15088477,-26.53032003,-4.969191991
M5927,Prn,-0.194734,3.13801,25.2216,-0.194734,3.13801,25.2216
N0183,Ft,-73.8621,57.0198,-13.9006,-74.27635146,56.39459766,-13.75962812
N0183,Ex,-61.782,31.8912,1.96433,-64.25745585,30.90030093,2.3280176
N0183,En,-33.3235,31.136,9.18925,-31.70321876,30.88461586,11.12098184
N0183,Al,-35.7608,-3.64436,11.0594,-37.59687527,-4.046172803,9.618205938
N0183,Sbal,-28.229,-10.0358,15.6629,-27.35323178,-10.0805014,15.38920512
N0183,Ch,-41.4138,-35.6007,1.2802,-42.57759476,-35.34358992,0.44938088
N0183,Prn,-14.3514,-2.44005,40.6354,-14.3514,-2.44005,40.6354
O7980,Ft,-69.4419,21.5047,43.2577,-69.81289324,19.6931494,44.81168003
O7980,Ex,-44.6628,-4.19078,74.8274,-44.08116098,-3.255433773,75.31387944
O7980,En,-14.9709,-7.94603,83.894,-16.41408207,-8.124659819,83.79604405
O7980,Al,-18.736,-45.2536,81.5557,-20.35639007,-46.23295056,81.02102393
O7980,Sbal,-11.0649,-49.8462,89.579,-12.73085844,-51.46845827,89.27243599
O7980,Ch,-24.0139,-75.1721,75.9544,-23.7579611,-75.96836562,74.92019895
O7980,Prn,-0.196708,33.918,109.779,-0.196708,33.918,109.779
P9916,Ft,-51.9617,57.4638,-13.3362,-52.50365777,56.78523042,-14.05047681
P9916,Ex,-34.4799,25.1833,5.61312,-34.17662348,25.1333075,5.051914651
P9916,En,-2.69874,23.263,16.2179,-3.276326133,21.68050999,17.12772217
P9916,Al,-7.64617,-16.5779,16.859,-8.374097218,-16.1718649,15.76736677
P9916,Sbal,-0.443369,-23.4653,23.4871,-2.748779009,-22.22961261,23.47864534
P9916,Ch,-14.4642,-43.9364,8.04977,-13.71234616,-44.91926331,6.391155588
P9916,Prn,11.1666,-17.953,47.6008,11.1666,-17.953,47.6008
Q4036,Ft,-47.435,40.2819,21.054,-46.44812589,39.47449981,22.20514698
Q4036,Ex,-30.7795,13.3087,48.9187,-31.05651375,11.27403084,47.76720763
Q4036,En,-0.65797,10.9431,58.8833,-1.336429615,11.03497124,57.78327031
Q4036,Al,-3.20833,-25.6775,68.1763,-4.151810241,-25.8764716,69.37258888
Q4036,Sbal,2.37192,-32.7738,71.4272,4.004535203,-34.17622987,71.00852926
Q4036,Ch,-14.0457,-58.692,59.9615,-12.37984624,-61.08670118,60.99072899
Q4036,Prn,13.5323,-23.421,89.9762,13.5323,-23.421,89.9762
R1061,Ft,-53.2111,9.51505,54.6026,-54.80724888,9.5791728,57.39479378
R1061,Ex,-41.1352,-12.5715,67.3655,-41.11102783,-12.34394101,68.23525795
R1061,En,-11.4739,-14.6399,76.4273,-10.53251633,-13.53961505,76.27296323
R1061,Al,-12.4491,-50.6315,82.2709,-12.10875773,-50.57277292,82.99252173
R1061,Sbal,-7.3706,-55.1532,87.9298,-5.5401085,-55.03601324,87.66303247
R1061,Ch,-20.2772,-80.7773,75.3926,-20.82042379,-81.27232943,74.71635746
R1061,Prn,2.59592,-47.6063,106.309,2.59592,-47.6063,106.309
S8932,Ft,-82.4198,67.3647,-4.23556,-85.32311461,67.18012309,-4.376962507
S8932,Ex,-63.5134,47.0467,25.9292,-61.9413284,47.82411167,28.00904632
S8932,En,-34.3417,44.8785,31.0593,-31.99716233,45.14019529,31.02994242
S8932,Al,-36.1068,6.26713,36.0937,-34.71720713,6.351248356,33.96533714
S8932,Sbal,-30.6853,7.60283,42.6495,-30.46304431,6.828530898,42.21014021
S8932,Ch,-44.7854,-20.1977,25.7155,-43.63730686,-19.27297502,26.20125528
S8932,Prn,-18.4493,14.9132,58.8833,-18.4493,14.9132,58.8833
T2286,Ft,-48.6532,66.5625,43.3548,-49.51064242,65.02095028,41.93970501
T2286,Ex,-34.8928,37.208,59.6055,-35.46884107,36.47365302,59.62813826
T2286,En,-4.1899,40.0092,67.0014,-5.306913089,39.34967869,67.86948553
T2286,Al,-6.31606,1.19602,71.1757,-6.127543151,0.871229244,71.01074671
T2286,Sbal,-1.99634,-0.298398,82.1735,-3.016877737,1.679663411,81.90624963
T2286,Ch,-13.4395,-25.8718,66.732,-14.25548897,-25.84126044,67.30387536
T2286,Prn,9.19347,7.16164,98.1508,9.19347,7.16164,98.1508
U5267,Ft,-52.9486,32.2968,10.4236,-52.30848768,32.79479884,10.63796839
U5267,Ex,-38.4296,8.91245,19.9874,-39.82598461,9.046927432,18.49883538
U5267,En,-8.24843,7.1753,27.3464,-7.561207796,8.991007356,28.00794918
U5267,Al,-13.3359,-32.9873,33.3565,-14.61344526,-33.4993922,33.4060613
U5267,Sbal,-6.08021,-34.8387,40.4421,-5.135840254,-34.5496944,41.19029303
U5267,Ch,-18.1256,-60.7011,32.8752,-16.54993188,-61.92997444,32.4335455
U5267,Prn,7.38364,-29.0485,60.0327,7.38364,-29.0485,60.0327
V8156,Ft,-74.0103,10.8095,12.3606,-74.73641343,10.22991996,11.8203727
V8156,Ex,-63.5042,-14.4948,27.1135,-61.85729355,-14.00370696,27.08176328
V8156,En,-32.0352,-14.4406,39.1715,-30.88711112,-14.15299621,37.47220466
V8156,Al,-33.5968,-49.601,46.5128,-32.75119843,-50.92016935,47.17276969
V8156,Sbal,-28.5007,-52.7312,52.3484,-28.24671119,-51.04416434,51.60741925
V8156,Ch,-41.8774,-74.5334,37.4819,-41.30597224,-73.59386344,37.14139327
V8156,Prn,-19.4185,-45.3455,70.746,-19.4185,-45.3455,70.746
W9411,Ft,-60.6522,4.48327,85.0024,-58.85151249,3.455470642,84.29047032
W9411,Ex,-41.479,-13.5615,108.497,-43.27950804,-14.32589607,106.5341726
W9411,En,-9.2114,-17.9687,115.581,-11.57204448,-18.21004555,113.9538898
W9411,Al,-10.5049,-52.3015,125.337,-9.061380581,-52.38099274,124.3602649
W9411,Sbal,-5.84598,-54.7581,129.673,-7.075473351,-56.10249775,129.1451675
W9411,Ch,-22.6023,-77.1456,118.141,-21.54991701,-77.59417115,116.5052435
W9411,Prn,5.40188,-46.8631,149.634,5.40188,-46.8631,149.634
X6424,Ft,-30.2247,61.2751,43.5919,-30.81220042,62.62524475,43.36052648
X6424,Ex,-15.3397,32.9593,56.7614,-15.53501662,32.80086676,56.02460995
X6424,En,15.1545,29.9449,63.6723,14.49422155,29.27388525,62.79460218
X6424,Al,14.7654,-8.42741,65.7277,14.07220035,-10.10128494,66.97596999
X6424,Sbal,20.2562,-13.644,72.8209,20.12847432,-14.96333633,71.87735134
X6424,Ch,6.64089,-35.6319,61.6749,8.843513359,-37.21321517,62.44893792
X6424,Prn,30.4877,-5.00043,93.4393,30.4877,-5.00043,93.4393
Y0969,Ft,-33.7173,2.13612,65.9568,-33.27304985,2.826209273,67.59877443
Y0969,Ex,-18.9106,-23.0346,90.8982,-18.75236066,-24.33742275,90.23039593
Y0969,En,11.7866,-23.8858,100.18,12.00426478,-22.04312544,100.2703898
Y0969,Al,10.8823,-63.3586,103.983,9.946011726,-63.72919888,104.1605713
Y0969,Sbal,16.4172,-65.6747,109.074,17.01782983,-66.61979336,106.6811092
Y0969,Ch,-0.924797,-89.1307,94.4945,1.092981986,-89.12426695,94.70965027
Y0969,Prn,27.7528,-57.9023,129.934,27.7528,-57.9023,129.934
Z8628,Ft,-71.5233,39.6115,73.0595,-72.07556944,37.99718101,73.35647075
Z8628,Ex,-58.1316,20.9659,91.3011,-58.65081635,22.32392063,91.45780376
Z8628,En,-27.1983,13.8103,96.1615,-28.62879455,14.6680654,97.73860695
Z8628,Al,-29.4999,-23.5863,101.619,-30.31933451,-24.13411364,102.6231921
Z8628,Sbal,-19.7099,-26.518,106.311,-20.98979025,-26.40143732,104.5695349
Z8628,Ch,-36.0323,-49.802,94.8253,-34.54060906,-49.22797468,95.58991117
Z8628,Prn,-10.8428,-16.2627,122.756,-10.8428,-16.2627,122.756
A0961,Ft,-83.3568,98.2835,-13.8875,-82.11489478,97.52899578,-12.00980559
A0961,Ex,-64.6212,68.7205,12.901,-64.32922769,68.69282393,12.82445499
A0961,En,-37.8058,64.2852,18.6847,-37.91400282,65.80386291,18.30701226
A0961,Al,-37.7195,26.1325,22.2453,-38.97390752,25.77919121,23.03933318
A0961,Sbal,-34.4839,23.7851,26.3429,-35.38787646,24.00636212,25.11275663
A0961,Ch,-41.0739,-2.42003,23.6775,-41.41490317,-2.598352801,23.23354149
A0961,Prn,-20.2796,32.3051,47.8732,-20.2796,32.3051,47.8732
B0015,Ft,-87.4579,7.94435,44.9699,-88.42010481,6.672164061,45.13907436
B0015,Ex,-65.5096,-14.314,74.3789,-65.71110851,-13.64037625,74.45133318
B0015,En,-32.798,-19.1538,82.1362,-32.30798071,-18.81034844,82.81322855
B0015,Al,-35.3106,-55.8945,82.5079,-35.48348956,-54.3990706,81.35726741
B0015,Sbal,-30.9346,-57.9075,90.4234,-31.79900643,-59.25865767,90.35991558
B0015,Ch,-42.7875,-81.3554,83.1733,-42.37082545,-82.24310101,83.03450399
B0015,Prn,-19.1473,-46.9842,109.854,-19.1473,-46.9842,109.854
C7003,Ft,-47.0465,77.291,100.516,-44.92610531,78.6351841,101.1931197
C7003,Ex,-32.3614,50.9755,121.464,-31.33264596,51.44457224,120.7424767
C7003,En,-3.84164,45.9375,124.663,-3.731349082,44.59170732,125.4033376
C7003,Al,-7.96147,10.6701,125.628,-10.10180313,12.26166848,125.3495843
C7003,Sbal,1.88104,6.04981,130.376,0.504259044,4.774366237,133.3112009
C7003,Ch,-11.0468,-15.9462,122.317,-14.00771156,-16.41812014,121.8051039
C7003,Prn,12.4342,14.7167,145.836,12.4342,14.7167,145.836
D0714,Ft,-78.7293,42.6388,44.8629,-80.16916054,41.14910886,45.30759818
D0714,Ex,-59.5565,23.0113,67.5924,-59.31184491,23.41954537,69.2791453
D0714,En,-32.2872,16.4433,72.2959,-31.25796442,16.99696924,73.91149609
D0714,Al,-36.5361,-18.3392,77.8335,-35.94051764,-16.07547935,76.93589935
D0714,Sbal,-27.0234,-22.0335,82.6757,-26.77271558,-22.56600242,82.82037763
D0714,Ch,-42.1588,-46.3034,70.9367,-41.38372689,-46.49025557,72.9401855
D0714,Prn,-18.4453,-16.2546,96.9465,-18.4453,-16.2546,96.9465
A5861,Ft,-79.9909,47.2405,50.4271,-80.81149966,47.48902139,48.88687526
A5861,Ex,-64.1519,28.3969,79.0964,-64.1647282,29.24816846,79.19046785
A5861,En,-31.5391,26.8807,90.4706,-32.00739418,26.99861421,92.42745456
A5861,Al,-31.8429,-12.5744,97.2125,-34.36171383,-11.20757996,96.98789839
A5861,Sbal,-27.7778,-14.3197,104.819,-26.95072199,-13.03502714,102.8824024
A5861,Ch,-44.1954,-37.7535,85.6446,-43.08389142,-37.70232815,86.63918923
A5861,Prn,-14.5916,-6.47594,124.675,-14.5916,-6.47594,124.675
B6598,Ft,-72.4634,106.321,-8.98862,-72.57257348,106.1883321,-8.330665415
B6598,Ex,-59.4934,78.8722,12.6897,-58.49701096,79.43791686,10.82405299
B6598,En,-25.7069,70.2041,22.9146,-24.92844894,70.91510283,22.28068922
B6598,Al,-31.3331,37.8187,23.0671,-29.57525455,38.64706437,22.22564257
B6598,Sbal,-27.0239,34.7182,30.8802,-28.49530336,35.9804129,30.46526383
B6598,Ch,-38.0126,10.7251,17.5898,-37.25122758,10.56363165,16.1026755
B6598,Prn,-13.6855,40.6326,47.0613,-13.6855,40.6326,47.0613
C5519,Ft,-79.0949,102.805,-39.1928,-77.17650026,102.9844127,-40.16469001
C5519,Ex,-63.1869,84.9936,-21.0262,-61.08714816,84.52283841,-18.89595074
C5519,En,-31.8543,81.362,-13.5673,-33.03394821,79.66015403,-13.44225521
C5519,Al,-35.1448,45.8694,-17.941,-33.17799653,45.92486209,-18.14406459
C5519,Sbal,-25.088,41.3647,-10.8069,-24.702663,38.92673429,-9.166933264
C5519,Ch,-43.9657,15.6547,-23.3858,-43.64279329,15.84565155,-22.63451917
C5519,Prn,-16.8867,48.0804,7.23151,-16.8867,48.0804,7.23151
D9884,Ft,-47.8222,43.3848,52.2531,-47.69442484,43.28469862,51.58193261
D9884,Ex,-27.8137,22.7716,69.1853,-27.05627184,23.02900451,69.51144633
D9884,En,2.74274,21.5788,74.7041,4.770761693,22.67746079,74.67344674
D9884,Al,-0.858934,-15.1103,78.4629,-0.534401477,-14.12607057,79.30756419
D9884,Sbal,7.29832,-17.6454,84.461,6.623985467,-16.74049002,84.19080851
D9884,Ch,-4.33266,-41.0056,80.4652,-4.807334844,-39.50654804,81.09800531
D9884,Prn,20.9494,-6.68233,99.9058,20.9494,-6.68233,99.9058
E7520,Ft,-77.2377,69.8623,-19.1408,-77.00028262,70.04402545,-18.21795802
E7520,Ex,-54.065,46.8367,12.4693,-53.68455939,47.34359828,11.45163898
E7520,En,-24.8308,43.6255,17.028,-24.24935622,42.99567696,16.41756174
E7520,Al,-27.739,5.24458,23.6759,-28.0901515,4.912315343,23.59119165
E7520,Sbal,-20.0613,3.89646,29.4644,-20.330417,4.936502762,29.0554832
E7520,Ch,-34.3774,-22.0765,16.6499,-33.15431163,-22.06795275,16.87766344
E7520,Prn,-11.3968,11.705,47.3648,-11.3968,11.705,47.3648
F9880,Ft,-74.4215,40.161,25.0449,-74.94407544,40.29223503,25.22342695
F9880,Ex,-51.3985,18.9243,45.039,-51.86538604,18.44395352,46.07298346
F9880,En,-20.4863,15.697,47.2152,-19.10485176,16.09106812,47.17948242
F9880,Al,-21.3427,-23.8892,52.5246,-21.49784091,-23.65380733,51.95532857
F9880,Sbal,-12.9166,-26.6762,59.7783,-11.56107105,-27.06719698,59.24585504
F9880,Ch,-31.1225,-48.5129,55.6917,-32.44079954,-49.81059392,55.72757759
F9880,Prn,-1.89219,-16.0292,78.3349,-1.89219,-16.0292,78.3349
G8875,Ft,-33.6108,46.3072,5.12978,-32.76060672,46.76240445,4.429099155
G8875,Ex,-22.0708,24.9288,22.7342,-23.02310522,24.77112276,21.44065442
G8875,En,5.36431,19.5971,28.1092,5.261988087,20.51935908,28.9181547
G8875,Al,5.40855,-15.8106,31.4905,5.085870179,-17.51291833,31.57038586
G8875,Sbal,11.5555,-20.878,37.0062,11.70273208,-21.05296967,36.97739712
G8875,Ch,-2.20246,-44.1212,26.8615,-2.378209413,-45.46127658,26.21251521
G8875,Prn,25.0424,-14.3576,52.5481,25.0424,-14.3576,52.5481
H3567,Ft,-77.308,27.9151,-15.0652,-78.15862571,26.7114045,-14.46103944
H3567,Ex,-60.8628,9.90935,6.05207,-60.31312209,9.215871163,5.368364714
H3567,En,-29.642,8.88358,13.4909,-29.35286456,9.772358611,15.34029665
H3567,Al,-32.3294,-27.8722,24.5637,-34.23214795,-28.35684688,24.83041578
H3567,Sbal,-26.6033,-28.4909,29.5639,-26.22665797,-28.9387154,30.92675367
H3567,Ch,-40.01,-53.0876,22.3106,-38.66509025,-52.20828071,22.31632888
H3567,Prn,-16.4648,-22.9712,44.0018,-16.4648,-22.9712,44.0018
I6726,Ft,-74.1694,69.3584,-23.6431,-74.28272782,69.66332781,-25.25038898
I6726,Ex,-57.1299,43.5064,1.36088,-58.85044699,42.45799936,1.86856822
I6726,En,-25.7718,42.7671,9.97857,-25.41021164,43.84410969,8.083086149
I6726,Al,-25.5052,0.156645,7.81825,-25.8674059,1.011175884,8.286532301
I6726,Sbal,-13.2585,-0.653498,14.8215,-12.98682949,-1.67140734,14.86214568
I6726,Ch,-35.717,-25.0482,3.38623,-37.37324798,-25.74386299,3.09427447
I6726,Prn,-6.56326,10.5963,31.1199,-6.56326,10.5963,31.1199
J3205,Ft,-82.8006,45.1478,-17.8029,-84.17096893,46.18943436,-18.24785472
J3205,Ex,-66.9687,24.4126,-4.77114,-67.16047995,24.0780362,-5.359524321
J3205,En,-37.9815,21.5526,-0.312984,-36.99634717,21.79720126,-0.52819482
J3205,Al,-44.2635,-15.083,-6.20522,-44.48619789,-15.73290324,-7.049919255
J3205,Sbal,-37.1648,-20.9661,-3.51251,-36.74767753,-19.99660702,-4.507230582
J3205,Ch,-47.0327,-39.8641,-16.1956,-48.33269066,-39.79357391,-14.95825094
J3205,Prn,-25.0136,80.2334,24.4194,-25.0136,80.2334,24.4194
K6741,Ft,-85.9229,60.2675,-0.650221,-85.32019216,60.17099882,-0.408014983
K6741,Ex,-73.0755,20.6161,21.4667,-74.29652772,20.11767819,21.49889929
K6741,En,-41.2535,20.0021,33.6428,-42.43543208,20.84255269,33.96435124
K6741,Al,-43.4839,-16.859,40.8589,-42.52424543,-16.27883707,42.14189067
K6741,Sbal,-36.0919,-22.6806,44.2802,-35.29008227,-22.69720708,44.7325176
K6741,Ch,-49.9138,-49.8692,33.6446,-50.50332267,-48.98980047,32.11342504
K6741,Prn,-18.2887,-12.3159,65.3921,-18.2887,-12.3159,65.3921
L6843,Ft,-66.4747,47.7153,-7.68359,-65.96407262,49.02227615,-8.042689251
L6843,Ex,-49.24,20.795,11.9628,-50.30830639,21.21407793,11.7740577
L6843,En,-19.867,18.6503,19.5536,-20.65284384,17.82796351,20.62426377
L6843,Al,-23.4573,-9.09481,25.6017,-23.95615157,-8.762576023,26.330807
L6843,Sbal,-17.8435,-15.2721,33.9788,-17.76555503,-14.89489943,33.78204424
L6843,Ch,-31.2107,-37.8825,20.8054,-30.10507776,-38.10611217,20.19400723
L6843,Prn,-8.64197,-7.92226,51.1087,-8.64197,-7.92226,51.1087
M3260,Ft,-84.8155,53.1847,29.9042,-84.28177542,54.05043888,30.42109558
M3260,Ex,-68.3071,26.1079,48.7865,-67.36401871,26.72931023,50.37043898
